officialId,canonicalId,subject,grade,gradeName,domainCode,domain,strand,clusterCode,parentId,sourceItem,statement,isLeaf,instructionalStatus,active
5.L.4.b,CCSS.ELA-LITERACY.L.5.4.b,ela,5,Grade 5,L,Language,Language,,5.L.4,4b,"Use common, grade-appropriate Greek and Latin affixes and roots as clues to the meaning of a word (e.g., photograph, photosynthesis).",True,assessable,True
5.L.4.c,CCSS.ELA-LITERACY.L.5.4.c,ela,5,Grade 5,L,Language,Language,,5.L.4,4c,"Consult reference materials (e.g., dictionaries, glossaries, thesauruses), both print and digital, to find the pronunciation and determine or clarify the precise meaning of key words and phrases.",True,assessable,True
5.L.5,CCSS.ELA-LITERACY.L.5.5,ela,5,Grade 5,L,Language,Language,,,5,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings.",False,broadStandard,True
5.L.5.a,CCSS.ELA-LITERACY.L.5.5.a,ela,5,Grade 5,L,Language,Language,,5.L.5,5a,"Interpret figurative language, including similes and metaphors, in context.",True,assessable,True
5.L.5.b,CCSS.ELA-LITERACY.L.5.5.b,ela,5,Grade 5,L,Language,Language,,5.L.5,5b,"Recognize and explain the meaning of common idioms, adages, and proverbs.",True,assessable,True
5.L.5.c,CCSS.ELA-LITERACY.L.5.5.c,ela,5,Grade 5,L,Language,Language,,5.L.5,5c,"Use the relationship between particular words (e.g., synonyms, antonyms, homographs) to better understand each of the words.",True,assessable,True
5.L.6,CCSS.ELA-LITERACY.L.5.6,ela,5,Grade 5,L,Language,Language,,,6,"Acquire and use accurately grade-appropriate general academic and domain-specific words and phrases, including those that signal contrast, addition, and other logical relationships (e.g., however, although, nevertheless, similarly, moreover, in addition).",True,assessable,True
5.RF.3,CCSS.ELA-LITERACY.RF.5.3,ela,5,Grade 5,RF,Reading: Foundational Skills,Reading: Foundational Skills,,,3,Know and apply grade-level phonics and word analysis skills in decoding words.,False,broadStandard,True
5.RF.3.a,CCSS.ELA-LITERACY.RF.5.3.a,ela,5,Grade 5,RF,Reading: Foundational Skills,Reading: Foundational Skills,,5.RF.3,3a,"Use combined knowledge of all letter-sound correspondences, syllabication patterns, and morphology (e.g., roots and affixes) to read accurately unfamiliar multisyllabic words in context and out of context.",True,assessable,True
5.RF.4,CCSS.ELA-LITERACY.RF.5.4,ela,5,Grade 5,RF,Reading: Foundational Skills,Reading: Foundational Skills,,,4,Read with sufficient accuracy and fluency to support comprehension.,False,broadStandard,True
5.RF.4.a,CCSS.ELA-LITERACY.RF.5.4.a,ela,5,Grade 5,RF,Reading: Foundational Skills,Reading: Foundational Skills,,5.RF.4,4a,Read grade-level text with purpose and understanding.,True,assessable,True
5.RF.4.b,CCSS.ELA-LITERACY.RF.5.4.b,ela,5,Grade 5,RF,Reading: Foundational Skills,Reading: Foundational Skills,,5.RF.4,4b,"Read grade-level prose and poetry orally with accuracy, appropriate rate, and expression on successive readings.",True,assessable,True
5.RF.4.c,CCSS.ELA-LITERACY.RF.5.4.c,ela,5,Grade 5,RF,Reading: Foundational Skills,Reading: Foundational Skills,,5.RF.4,4c,"Use context to confirm or self-correct word recognition and understanding, rereading as necessary.",True,assessable,True
5.RI.1,CCSS.ELA-LITERACY.RI.5.1,ela,5,Grade 5,RI,Reading: Informational Text,Reading: Informational Text,,,1,Quote accurately from a text when explaining what the text says explicitly and when drawing inferences from the text.,True,assessable,True
5.RI.10,CCSS.ELA-LITERACY.RI.5.10,ela,5,Grade 5,RI,Reading: Informational Text,Reading: Informational Text,,,10,"By the end of the year, read and comprehend informational texts, including history/social studies, science, and technical texts, at the high end of the grades 4–5 text complexity band independently and proficiently.",True,assessable,True
5.RI.2,CCSS.ELA-LITERACY.RI.5.2,ela,5,Grade 5,RI,Reading: Informational Text,Reading: Informational Text,,,2,Determine two or more main ideas of a text and explain how they are supported by key details; summarize the text.,True,assessable,True
5.RI.3,CCSS.ELA-LITERACY.RI.5.3,ela,5,Grade 5,RI,Reading: Informational Text,Reading: Informational Text,,,3,"Explain the relationships or interactions between two or more individuals, events, ideas, or concepts in a historical, scientific, or technical text based on specific information in the text.  ",True,assessable,True
5.RI.4,CCSS.ELA-LITERACY.RI.5.4,ela,5,Grade 5,RI,Reading: Informational Text,Reading: Informational Text,,,4,Determine the meaning of general academic and domain-specific words and phrases in a text relevant to a grade 5 topic or subject area.,True,assessable,True
5.RI.5,CCSS.ELA-LITERACY.RI.5.5,ela,5,Grade 5,RI,Reading: Informational Text,Reading: Informational Text,,,5,"Compare and contrast the overall structure (e.g., chronology, comparison, cause/effect, problem/solution) of events, ideas, concepts, or information in two or more texts.",True,assessable,True
5.RI.6,CCSS.ELA-LITERACY.RI.5.6,ela,5,Grade 5,RI,Reading: Informational Text,Reading: Informational Text,,,6,"Analyze multiple accounts of the same event or topic, noting important similarities and differences in the point of view they represent.  ",True,assessable,True
5.RI.7,CCSS.ELA-LITERACY.RI.5.7,ela,5,Grade 5,RI,Reading: Informational Text,Reading: Informational Text,,,7,"Draw on information from multiple print or digital sources, demonstrating the ability to locate an answer to a question quickly or to solve a problem efficiently.",True,assessable,True
5.RI.8,CCSS.ELA-LITERACY.RI.5.8,ela,5,Grade 5,RI,Reading: Informational Text,Reading: Informational Text,,,8,"Explain how an author uses reasons and evidence to support particular points in a text, identifying which reasons and evidence support which point(s).",True,assessable,True
5.RI.9,CCSS.ELA-LITERACY.RI.5.9,ela,5,Grade 5,RI,Reading: Informational Text,Reading: Informational Text,,,9,Integrate information from several texts on the same topic in order to write or speak about the subject knowledgeably.,True,assessable,True
5.RL.1,CCSS.ELA-LITERACY.RL.5.1,ela,5,Grade 5,RL,Reading: Literature,Reading: Literature,,,1,Quote accurately from a text when explaining what the text says explicitly and when drawing inferences from the text.,True,assessable,True
5.RL.10,CCSS.ELA-LITERACY.RL.5.10,ela,5,Grade 5,RL,Reading: Literature,Reading: Literature,,,10,"By the end of the year, read and comprehend literature, including stories, dramas, and poetry, at the high end of the grades 4–5 text complexity band independently and proficiently.",True,assessable,True
5.RL.2,CCSS.ELA-LITERACY.RL.5.2,ela,5,Grade 5,RL,Reading: Literature,Reading: Literature,,,2,"Determine a theme of a story, drama, or poem from details in the text, including how characters in a story or drama respond to challenges or how the speaker in a poem reflects upon a topic; summarize the text.",True,assessable,True
5.RL.3,CCSS.ELA-LITERACY.RL.5.3,ela,5,Grade 5,RL,Reading: Literature,Reading: Literature,,,3,"Compare and contrast two or more characters, settings, or events in a story or drama, drawing on specific details in the text (e.g., how characters interact).",True,assessable,True
5.RL.4,CCSS.ELA-LITERACY.RL.5.4,ela,5,Grade 5,RL,Reading: Literature,Reading: Literature,,,4,"Determine the meaning of words and phrases as they are used in a text, including figurative language such as metaphors and similes.",True,assessable,True
5.RL.5,CCSS.ELA-LITERACY.RL.5.5,ela,5,Grade 5,RL,Reading: Literature,Reading: Literature,,,5,"Explain how a series of chapters, scenes, or stanzas fits together to provide the overall structure of a particular story, drama, or poem.  ",True,assessable,True
5.RL.6,CCSS.ELA-LITERACY.RL.5.6,ela,5,Grade 5,RL,Reading: Literature,Reading: Literature,,,6,Describe how a narrator’s or speaker’s point of view influences how events are described.,True,assessable,True
5.RL.7,CCSS.ELA-LITERACY.RL.5.7,ela,5,Grade 5,RL,Reading: Literature,Reading: Literature,,,7,"Analyze how visual and multimedia elements contribute to the meaning, tone, or beauty of a text (e.g., graphic novel, multimedia presentation of fiction, folktale, myth, poem).",True,assessable,True
5.RL.8,CCSS.ELA-LITERACY.RL.5.8,ela,5,Grade 5,RL,Reading: Literature,Reading: Literature,,,8,(Not applicable to literature),True,notApplicableAtGrade,False
5.RL.9,CCSS.ELA-LITERACY.RL.5.9,ela,5,Grade 5,RL,Reading: Literature,Reading: Literature,,,9,"Compare and contrast stories in the same genre (e.g., mysteries and adventure stories) on their approaches to similar themes and topics.",True,assessable,True
5.SL.1,CCSS.ELA-LITERACY.SL.5.1,ela,5,Grade 5,SL,Speaking & Listening,Speaking & Listening,,,1,"Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grade 5 topics and texts, building on others' ideas and expressing their own clearly.",False,broadStandard,True
5.SL.1.a,CCSS.ELA-LITERACY.SL.5.1.a,ela,5,Grade 5,SL,Speaking & Listening,Speaking & Listening,,5.SL.1,1a,"Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion.",True,assessable,True
5.SL.1.b,CCSS.ELA-LITERACY.SL.5.1.b,ela,5,Grade 5,SL,Speaking & Listening,Speaking & Listening,,5.SL.1,1b,Follow agreed-upon rules for discussions and carry out assigned roles.,True,assessable,True
5.SL.1.c,CCSS.ELA-LITERACY.SL.5.1.c,ela,5,Grade 5,SL,Speaking & Listening,Speaking & Listening,,5.SL.1,1c,Pose and respond to specific questions by making comments that contribute to the discussion and elaborate on the remarks of others.,True,assessable,True
5.SL.1.d,CCSS.ELA-LITERACY.SL.5.1.d,ela,5,Grade 5,SL,Speaking & Listening,Speaking & Listening,,5.SL.1,1d,Review the key ideas expressed and draw conclusions in light of information and knowledge gained from the discussions.,True,assessable,True
5.SL.2,CCSS.ELA-LITERACY.SL.5.2,ela,5,Grade 5,SL,Speaking & Listening,Speaking & Listening,,,2,"Summarize a written text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally.",True,assessable,True
5.SL.3,CCSS.ELA-LITERACY.SL.5.3,ela,5,Grade 5,SL,Speaking & Listening,Speaking & Listening,,,3,Summarize the points a speaker makes and explain how each claim is supported by reasons and evidence.,True,assessable,True
5.SL.4,CCSS.ELA-LITERACY.SL.5.4,ela,5,Grade 5,SL,Speaking & Listening,Speaking & Listening,,,4,"Report on a topic or text or present an opinion, sequencing ideas logically and using appropriate facts and relevant, descriptive details to support main ideas or themes; speak clearly at an understandable pace.",True,assessable,True
5.SL.5,CCSS.ELA-LITERACY.SL.5.5,ela,5,Grade 5,SL,Speaking & Listening,Speaking & Listening,,,5,"Include multimedia components (e.g., graphics, sound) and visual displays in presentations when appropriate to enhance the development of main ideas or themes.",True,assessable,True
5.SL.6,CCSS.ELA-LITERACY.SL.5.6,ela,5,Grade 5,SL,Speaking & Listening,Speaking & Listening,,,6,"Adapt speech to a variety of contexts and tasks, using formal English when appropriate to task and situation. (See grade 5 Language standards 1 and 3 here for specific expectations.)",True,assessable,True
5.W.1,CCSS.ELA-LITERACY.W.5.1,ela,5,Grade 5,W,Writing,Writing,,,1,"Write opinion pieces on topics or texts, supporting a point of view with reasons and information.",False,broadStandard,True
5.W.1.a,CCSS.ELA-LITERACY.W.5.1.a,ela,5,Grade 5,W,Writing,Writing,,5.W.1,1a,"Introduce a topic or text clearly, state an opinion, and create an organizational structure in which ideas are logically grouped to support the writer's purpose.",True,assessable,True
5.W.1.b,CCSS.ELA-LITERACY.W.5.1.b,ela,5,Grade 5,W,Writing,Writing,,5.W.1,1b,Provide logically ordered reasons that are supported by facts and details.,True,assessable,True
5.W.1.c,CCSS.ELA-LITERACY.W.5.1.c,ela,5,Grade 5,W,Writing,Writing,,5.W.1,1c,"Link opinion and reasons using words, phrases, and clauses (e.g., consequently, specifically).",True,assessable,True
5.W.1.d,CCSS.ELA-LITERACY.W.5.1.d,ela,5,Grade 5,W,Writing,Writing,,5.W.1,1d,Provide a concluding statement or section related to the opinion presented.,True,assessable,True
5.W.10,CCSS.ELA-LITERACY.W.5.10,ela,5,Grade 5,W,Writing,Writing,,,10,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.",True,assessable,True
5.W.2,CCSS.ELA-LITERACY.W.5.2,ela,5,Grade 5,W,Writing,Writing,,,2,Write informative/explanatory texts to examine a topic and convey ideas and information clearly.,False,broadStandard,True
5.W.2.a,CCSS.ELA-LITERACY.W.5.2.a,ela,5,Grade 5,W,Writing,Writing,,5.W.2,2a,"Introduce a topic clearly, provide a general observation and focus, and group related information logically; include formatting (e.g., headings), illustrations, and multimedia when useful to aiding comprehension.",True,assessable,True
5.W.2.b,CCSS.ELA-LITERACY.W.5.2.b,ela,5,Grade 5,W,Writing,Writing,,5.W.2,2b,"Develop the topic with facts, definitions, concrete details, quotations, or other information and examples related to the topic.",True,assessable,True
5.W.2.c,CCSS.ELA-LITERACY.W.5.2.c,ela,5,Grade 5,W,Writing,Writing,,5.W.2,2c,"Link ideas within and across categories of information using words, phrases, and clauses (e.g., in contrast, especially).",True,assessable,True
5.W.2.d,CCSS.ELA-LITERACY.W.5.2.d,ela,5,Grade 5,W,Writing,Writing,,5.W.2,2d,Use precise language and domain-specific vocabulary to inform about or explain the topic.,True,assessable,True
5.W.2.e,CCSS.ELA-LITERACY.W.5.2.e,ela,5,Grade 5,W,Writing,Writing,,5.W.2,2e,Provide a concluding statement or section related to the information or explanation presented.,True,assessable,True
5.W.3,CCSS.ELA-LITERACY.W.5.3,ela,5,Grade 5,W,Writing,Writing,,,3,"Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences.",False,broadStandard,True
5.W.3.a,CCSS.ELA-LITERACY.W.5.3.a,ela,5,Grade 5,W,Writing,Writing,,5.W.3,3a,Orient the reader by establishing a situation and introducing a narrator and/or characters; organize an event sequence that unfolds naturally.,True,assessable,True
5.W.3.b,CCSS.ELA-LITERACY.W.5.3.b,ela,5,Grade 5,W,Writing,Writing,,5.W.3,3b,"Use narrative techniques, such as dialogue, description, and pacing, to develop experiences and events or show the responses of characters to situations.",True,assessable,True
5.W.3.c,CCSS.ELA-LITERACY.W.5.3.c,ela,5,Grade 5,W,Writing,Writing,,5.W.3,3c,"Use a variety of transitional words, phrases, and clauses to manage the sequence of events.",True,assessable,True
5.W.3.d,CCSS.ELA-LITERACY.W.5.3.d,ela,5,Grade 5,W,Writing,Writing,,5.W.3,3d,Use concrete words and phrases and sensory details to convey experiences and events precisely.,True,assessable,True
5.W.3.e,CCSS.ELA-LITERACY.W.5.3.e,ela,5,Grade 5,W,Writing,Writing,,5.W.3,3e,Provide a conclusion that follows from the narrated experiences or events.,True,assessable,True
5.W.4,CCSS.ELA-LITERACY.W.5.4,ela,5,Grade 5,W,Writing,Writing,,,4,"Produce clear and coherent writing in which the development and organization are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1-3 above.)",True,assessable,True
5.W.5,CCSS.ELA-LITERACY.W.5.5,ela,5,Grade 5,W,Writing,Writing,,,5,"With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach. (Editing for conventions should demonstrate command of Language standards 1-3 up to and including grade 5 here.)",True,assessable,True
5.W.6,CCSS.ELA-LITERACY.W.5.6,ela,5,Grade 5,W,Writing,Writing,,,6,"With some guidance and support from adults, use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of two pages in a single sitting.",True,assessable,True
5.W.7,CCSS.ELA-LITERACY.W.5.7,ela,5,Grade 5,W,Writing,Writing,,,7,Conduct short research projects that use several sources to build knowledge through investigation of different aspects of a topic.,True,assessable,True
5.W.8,CCSS.ELA-LITERACY.W.5.8,ela,5,Grade 5,W,Writing,Writing,,,8,"Recall relevant information from experiences or gather relevant information from print and digital sources; summarize or paraphrase information in notes and finished work, and provide a list of sources.",True,assessable,True
5.W.9,CCSS.ELA-LITERACY.W.5.9,ela,5,Grade 5,W,Writing,Writing,,,9,"Draw evidence from literary or informational texts to support analysis, reflection, and research.",False,broadStandard,True
5.W.9.a,CCSS.ELA-LITERACY.W.5.9.a,ela,5,Grade 5,W,Writing,Writing,,5.W.9,9a,"Apply grade 5 Reading standards to literature (e.g., ""Compare and contrast two or more characters, settings, or events in a story or a drama, drawing on specific details in the text [e.g., how characters interact]"").",True,assessable,True
5.W.9.b,CCSS.ELA-LITERACY.W.5.9.b,ela,5,Grade 5,W,Writing,Writing,,5.W.9,9b,"Apply grade 5 Reading standards to informational texts (e.g., ""Explain how an author uses reasons and evidence to support particular points in a text, identifying which reasons and evidence support which point[s]"").",True,assessable,True
5.G.A.1,CCSS.MATH.CONTENT.5.G.A.1,math,5,Grade 5,G,Geometry,,5.G.A,,A1,"Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).",True,assessable,True
5.G.A.2,CCSS.MATH.CONTENT.5.G.A.2,math,5,Grade 5,G,Geometry,,5.G.A,,A2,"Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",True,assessable,True
5.G.B.3,CCSS.MATH.CONTENT.5.G.B.3,math,5,Grade 5,G,Geometry,,5.G.B,,B3,"Understand that attributes belonging to a category of two-dimensional figures also belong to all subcategories of that category. For example, all rectangles have four right angles and squares are rectangles, so all squares have four right angles.",True,assessable,True
5.G.B.4,CCSS.MATH.CONTENT.5.G.B.4,math,5,Grade 5,G,Geometry,,5.G.B,,B4,Classify two-dimensional figures in a hierarchy based on properties.,True,assessable,True
5.MD.A.1,CCSS.MATH.CONTENT.5.MD.A.1,math,5,Grade 5,MD,Measurement & Data,,5.MD.A,,A1,"Convert among different-sized standard measurement units within a given measurement system (e.g., convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.",True,assessable,True
5.MD.B.2,CCSS.MATH.CONTENT.5.MD.B.2,math,5,Grade 5,MD,Measurement & Data,,5.MD.B,,B2,"Make a line plot to display a data set of measurements in fractions of a unit (1/2, 1/4, 1/8). Use operations on fractions for this grade to solve problems involving information presented in line plots. For example, given different measurements of liquid in identical beakers, find the amount of liquid each beaker would contain if the total amount in all the beakers were redistributed equally.",True,assessable,True
5.MD.C.3,CCSS.MATH.CONTENT.5.MD.C.3,math,5,Grade 5,MD,Measurement & Data,,5.MD.C,,C3,Recognize volume as an attribute of solid figures and understand concepts of volume measurement.,False,broadStandard,True
5.MD.C.3.a,CCSS.MATH.CONTENT.5.MD.C.3.a,math,5,Grade 5,MD,Measurement & Data,,5.MD.C,,C3a,"A cube with side length 1 unit, called a ""unit cube,"" is said to have ""one cubic unit"" of volume, and can be used to measure volume.",True,assessable,True
5.MD.C.3.b,CCSS.MATH.CONTENT.5.MD.C.3.b,math,5,Grade 5,MD,Measurement & Data,,5.MD.C,,C3b,A solid figure which can be packed without gaps or overlaps using n unit cubes is said to have a volume of n cubic units.,True,assessable,True
5.MD.C.4,CCSS.MATH.CONTENT.5.MD.C.4,math,5,Grade 5,MD,Measurement & Data,,5.MD.C,,C4,"Measure volumes by counting unit cubes, using cubic cm, cubic in, cubic ft, and improvised units.",True,assessable,True
5.MD.C.5,CCSS.MATH.CONTENT.5.MD.C.5,math,5,Grade 5,MD,Measurement & Data,,5.MD.C,,C5,Relate volume to the operations of multiplication and addition and solve real world and mathematical problems involving volume.,False,broadStandard,True
5.MD.C.5.a,CCSS.MATH.CONTENT.5.MD.C.5.a,math,5,Grade 5,MD,Measurement & Data,,5.MD.C,,C5a,"Find the volume of a right rectangular prism with whole-number side lengths by packing it with unit cubes, and show that the volume is the same as would be found by multiplying the edge lengths, equivalently by multiplying the height by the area of the base. Represent threefold whole-number products as volumes, e.g., to represent the associative property of multiplication.",True,assessable,True
5.MD.C.5.b,CCSS.MATH.CONTENT.5.MD.C.5.b,math,5,Grade 5,MD,Measurement & Data,,5.MD.C,,C5b,Apply the formulas V = l × w × h and V = b × h for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,True,assessable,True
5.MD.C.5.c,CCSS.MATH.CONTENT.5.MD.C.5.c,math,5,Grade 5,MD,Measurement & Data,,5.MD.C,,C5c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",True,assessable,True
5.NBT.A.1,CCSS.MATH.CONTENT.5.NBT.A.1,math,5,Grade 5,NBT,Number & Operations in Base Ten,,5.NBT.A,,A1,"Recognize that in a multi-digit number, a digit in one place represents 10 times as much as it represents in the place to its right and 1/10 of what it represents in the place to its left.",True,assessable,True
5.NBT.A.2,CCSS.MATH.CONTENT.5.NBT.A.2,math,5,Grade 5,NBT,Number & Operations in Base Ten,,5.NBT.A,,A2,"Explain patterns in the number of zeros of the product when multiplying a number by powers of 10, and explain patterns in the placement of the decimal point when a decimal is multiplied or divided by a power of 10. Use whole-number exponents to denote powers of 10.",True,assessable,True
5.NBT.A.3,CCSS.MATH.CONTENT.5.NBT.A.3,math,5,Grade 5,NBT,Number & Operations in Base Ten,,5.NBT.A,,A3,"Read, write, and compare decimals to thousandths.",False,broadStandard,True
5.NBT.A.3.a,CCSS.MATH.CONTENT.5.NBT.A.3.a,math,5,Grade 5,NBT,Number & Operations in Base Ten,,5.NBT.A,,A3a,"Read and write decimals to thousandths using base-ten numerals, number names, and expanded form, e.g., 347.392 = 3 × 100 + 4 × 10 + 7 × 1 + 3 × (1/10) + 9 × (1/100) + 2 × (1/1000).",True,assessable,True
5.NBT.A.3.b,CCSS.MATH.CONTENT.5.NBT.A.3.b,math,5,Grade 5,NBT,Number & Operations in Base Ten,,5.NBT.A,,A3b,"Compare two decimals to thousandths based on meanings of the digits in each place, using >, =, and < symbols to record the results of comparisons.",True,assessable,True
5.NBT.A.4,CCSS.MATH.CONTENT.5.NBT.A.4,math,5,Grade 5,NBT,Number & Operations in Base Ten,,5.NBT.A,,A4,Use place value understanding to round decimals to any place.,True,assessable,True
5.NBT.B.5,CCSS.MATH.CONTENT.5.NBT.B.5,math,5,Grade 5,NBT,Number & Operations in Base Ten,,5.NBT.B,,B5,Fluently multiply multi-digit whole numbers using the standard algorithm.,True,assessable,True
5.NBT.B.6,CCSS.MATH.CONTENT.5.NBT.B.6,math,5,Grade 5,NBT,Number & Operations in Base Ten,,5.NBT.B,,B6,"Find whole-number quotients of whole numbers with up to four-digit dividends and two-digit divisors, using strategies based on place value, the properties of operations, and/or the relationship between multiplication and division. Illustrate and explain the calculation by using equations, rectangular arrays, and/or area models.",True,assessable,True
5.NBT.B.7,CCSS.MATH.CONTENT.5.NBT.B.7,math,5,Grade 5,NBT,Number & Operations in Base Ten,,5.NBT.B,,B7,"Add, subtract, multiply, and divide decimals to hundredths, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used.",True,assessable,True
5.NF.A.1,CCSS.MATH.CONTENT.5.NF.A.1,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.A,,A1,"Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",True,assessable,True
5.NF.A.2,CCSS.MATH.CONTENT.5.NF.A.2,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.A,,A2,"Solve word problems involving addition and subtraction of fractions referring to the same whole, including cases of unlike denominators, e.g., by using visual fraction models or equations to represent the problem. Use benchmark fractions and number sense of fractions to estimate mentally and assess the reasonableness of answers. For example, recognize an incorrect result 2/5 + 1/2 = 3/7, by observing that 3/7 < 1/2.",True,assessable,True
5.NF.B.3,CCSS.MATH.CONTENT.5.NF.B.3,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.B,,B3,"Interpret a fraction as division of the numerator by the denominator (a/b = a ÷ b). Solve word problems involving division of whole numbers leading to answers in the form of fractions or mixed numbers, e.g., by using visual fraction models or equations to represent the problem. For example, interpret 3/4 as the result of dividing 3 by 4, noting that 3/4 multiplied by 4 equals 3, and that when 3 wholes are shared equally among 4 people each person has a share of size 3/4. If 9 people want to share a 50-pound sack of rice equally by weight, how many pounds of rice should each person get? Between what two whole numbers does your answer lie?",True,assessable,True
5.NF.B.4,CCSS.MATH.CONTENT.5.NF.B.4,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.B,,B4,Apply and extend previous understandings of multiplication to multiply a fraction or whole number by a fraction.,False,broadStandard,True
5.NF.B.4.a,CCSS.MATH.CONTENT.5.NF.B.4.a,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.B,,B4a,"Interpret the product (a/b) × q as a parts of a partition of q into b equal parts; equivalently, as the result of a sequence of operations a × q ÷ b. For example, use a visual fraction model to show (2/3) × 4 = 8/3, and create a story context for this equation. Do the same with (2/3) × (4/5) = 8/15. (In general, (a/b) × (c/d) = ac/bd.)",True,assessable,True
5.NF.B.4.b,CCSS.MATH.CONTENT.5.NF.B.4.b,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.B,,B4b,"Find the area of a rectangle with fractional side lengths by tiling it with unit squares of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths. Multiply fractional side lengths to find areas of rectangles, and represent fraction products as rectangular areas.",True,assessable,True
5.NF.B.5,CCSS.MATH.CONTENT.5.NF.B.5,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.B,,B5,"Interpret multiplication as scaling (resizing), by:",False,broadStandard,True
5.NF.B.5.a,CCSS.MATH.CONTENT.5.NF.B.5.a,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.B,,B5a,"Comparing the size of a product to the size of one factor on the basis of the size of the other factor, without performing the indicated multiplication.",True,assessable,True
5.NF.B.5.b,CCSS.MATH.CONTENT.5.NF.B.5.b,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.B,,B5b,Explaining why multiplying a given number by a fraction greater than 1 results in a product greater than the given number (recognizing multiplication by whole numbers greater than 1 as a familiar case); explaining why multiplying a given number by a fraction less than 1 results in a product smaller than the given number; and relating the principle of fraction equivalence a/b = (n × a)/(n × b) to the effect of multiplying a/b by 1.,True,assessable,True
5.NF.B.6,CCSS.MATH.CONTENT.5.NF.B.6,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.B,,B6,"Solve real world problems involving multiplication of fractions and mixed numbers, e.g., by using visual fraction models or equations to represent the problem.",True,assessable,True
5.NF.B.7,CCSS.MATH.CONTENT.5.NF.B.7,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.B,,B7,Apply and extend previous understandings of division to divide unit fractions by whole numbers and whole numbers by unit fractions.1,False,broadStandard,True
5.NF.B.7.a,CCSS.MATH.CONTENT.5.NF.B.7.a,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.B,,B7a,"Interpret division of a unit fraction by a non-zero whole number, and compute such quotients. For example, create a story context for (1/3) ÷ 4, and use a visual fraction model to show the quotient. Use the relationship between multiplication and division to explain that (1/3) ÷ 4 = 1/12 because (1/12) × 4 = 1/3.",True,assessable,True
5.NF.B.7.b,CCSS.MATH.CONTENT.5.NF.B.7.b,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.B,,B7b,"Interpret division of a whole number by a unit fraction, and compute such quotients. For example, create a story context for 4 ÷ (1/5), and use a visual fraction model to show the quotient. Use the relationship between multiplication and division to explain that 4 ÷ (1/5) = 20 because 20 × (1/5) = 4.",True,assessable,True
5.NF.B.7.c,CCSS.MATH.CONTENT.5.NF.B.7.c,math,5,Grade 5,NF,Numbers & Operations - Fractions,,5.NF.B,,B7c,"Solve real world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions, e.g., by using visual fraction models and equations to represent the problem. For example, how much chocolate will each person get if 3 people share 1/2 lb of chocolate equally? How many 1/3-cup servings are in 2 cups of raisins?",True,assessable,True
